time,I,pol,r,ar,cc,kind,net_type
35,2.94,0.7,0.8,16,0.002,std,dynamic
36,6.72,0.7,0.8,195,0.128,mean,dynamic
36,2.55,0.7,0.8,16,0.002,std,dynamic
37,5.94,0.7,0.8,195,0.128,mean,dynamic
37,2.57,0.7,0.8,16,0.002,std,dynamic
38,5.47,0.7,0.8,195,0.128,mean,dynamic
38,2.45,0.7,0.8,16,0.002,std,dynamic
39,4.78,0.7,0.8,195,0.128,mean,dynamic
39,2.33,0.7,0.8,16,0.002,std,dynamic
40,4.5,0.7,0.8,195,0.128,mean,dynamic
40,2.21,0.7,0.8,16,0.002,std,dynamic
41,4.16,0.7,0.8,195,0.128,mean,dynamic
41,2.27,0.7,0.8,16,0.002,std,dynamic
42,3.78,0.7,0.8,195,0.128,mean,dynamic
42,2.26,0.7,0.8,16,0.002,std,dynamic
0,5.0,0.8,0.8,109,0.08,mean,static
0,0.0,0.8,0.8,21,0.002,std,static
1,19.72,0.8,0.8,109,0.08,mean,static
1,4.1,0.8,0.8,21,0.002,std,static
2,62.03,0.8,0.8,109,0.08,mean,static
2,16.22,0.8,0.8,21,0.002,std,static
3,89.0,0.8,0.8,109,0.08,mean,static
3,19.0,0.8,0.8,21,0.002,std,static
4,88.69,0.8,0.8,109,0.08,mean,static
4,17.69,0.8,0.8,21,0.002,std,static
5,81.22,0.8,0.8,109,0.08,mean,static
5,16.03,0.8,0.8,21,0.002,std,static
6,73.34,0.8,0.8,109,0.08,mean,static
6,13.21,0.8,0.8,21,0.002,std,static
7,64.81,0.8,0.8,109,0.08,mean,static
7,11.19,0.8,0.8,21,0.002,std,static
8,57.12,0.8,0.8,109,0.08,mean,static
8,10.55,0.8,0.8,21,0.002,std,static
9,50.97,0.8,0.8,109,0.08,mean,static
9,10.66,0.8,0.8,21,0.002,std,static
10,45.66,0.8,0.8,109,0.08,mean,static
10,10.58,0.8,0.8,21,0.002,std,static
11,41.22,0.8,0.8,109,0.08,mean,static
11,9.76,0.8,0.8,21,0.002,std,static
12,37.34,0.8,0.8,109,0.08,mean,static
12,8.99,0.8,0.8,21,0.002,std,static
13,33.47,0.8,0.8,109,0.08,mean,static
13,8.48,0.8,0.8,21,0.002,std,static
14,30.62,0.8,0.8,109,0.08,mean,static
14,7.28,0.8,0.8,21,0.002,std,static
15,27.56,0.8,0.8,109,0.08,mean,static
15,6.78,0.8,0.8,21,0.002,std,static
16,24.47,0.8,0.8,109,0.08,mean,static
16,6.39,0.8,0.8,21,0.002,std,static
17,22.03,0.8,0.8,109,0.08,mean,static
17,6.17,0.8,0.8,21,0.002,std,static
18,19.84,0.8,0.8,109,0.08,mean,static
18,5.75,0.8,0.8,21,0.002,std,static
19,17.78,0.8,0.8,109,0.08,mean,static
19,5.1,0.8,0.8,21,0.002,std,static
20,16.34,0.8,0.8,109,0.08,mean,static
20,4.81,0.8,0.8,21,0.002,std,static
21,14.69,0.8,0.8,109,0.08,mean,static
21,4.88,0.8,0.8,21,0.002,std,static
22,13.25,0.8,0.8,109,0.08,mean,static
22,4.75,0.8,0.8,21,0.002,std,static
23,12.12,0.8,0.8,109,0.08,mean,static
23,4.48,0.8,0.8,21,0.002,std,static
24,11.03,0.8,0.8,109,0.08,mean,static
24,4.3,0.8,0.8,21,0.002,std,static
25,10.25,0.8,0.8,109,0.08,mean,static
25,4.02,0.8,0.8,21,0.002,std,static
26,9.44,0.8,0.8,109,0.08,mean,static
26,3.5,0.8,0.8,21,0.002,std,static
27,8.41,0.8,0.8,109,0.08,mean,static
27,3.29,0.8,0.8,21,0.002,std,static
28,7.91,0.8,0.8,109,0.08,mean,static
28,3.42,0.8,0.8,21,0.002,std,static
29,7.28,0.8,0.8,109,0.08,mean,static
29,3.32,0.8,0.8,21,0.002,std,static
30,6.56,0.8,0.8,109,0.08,mean,static
30,3.02,0.8,0.8,21,0.002,std,static
31,6.12,0.8,0.8,109,0.08,mean,static
31,2.96,0.8,0.8,21,0.002,std,static
32,5.72,0.8,0.8,109,0.08,mean,static
32,2.95,0.8,0.8,21,0.002,std,static
33,5.28,0.8,0.8,109,0.08,mean,static
33,2.79,0.8,0.8,21,0.002,std,static
34,4.78,0.8,0.8,109,0.08,mean,static
34,2.58,0.8,0.8,21,0.002,std,static
35,4.34,0.8,0.8,109,0.08,mean,static
35,2.2,0.8,0.8,21,0.002,std,static
36,3.84,0.8,0.8,109,0.08,mean,static
36,2.2,0.8,0.8,21,0.002,std,static
0,5.0,0.8,0.8,210,0.126,mean,dynamic
0,0.0,0.8,0.8,13,0.002,std,dynamic
1,19.69,0.8,0.8,210,0.126,mean,dynamic
1,3.72,0.8,0.8,13,0.002,std,dynamic
2,57.84,0.8,0.8,210,0.126,mean,dynamic
2,15.81,0.8,0.8,13,0.002,std,dynamic
3,103.84,0.8,0.8,210,0.126,mean,dynamic
3,23.19,0.8,0.8,13,0.002,std,dynamic
4,132.44,0.8,0.8,210,0.126,mean,dynamic
4,20.5,0.8,0.8,13,0.002,std,dynamic
5,140.28,0.8,0.8,210,0.126,mean,dynamic
5,15.32,0.8,0.8,13,0.002,std,dynamic
6,138.28,0.8,0.8,210,0.126,mean,dynamic
6,12.4,0.8,0.8,13,0.002,std,dynamic
7,130.56,0.8,0.8,210,0.126,mean,dynamic
7,9.94,0.8,0.8,13,0.002,std,dynamic
8,121.12,0.8,0.8,210,0.126,mean,dynamic
8,8.48,0.8,0.8,13,0.002,std,dynamic
9,111.0,0.8,0.8,210,0.126,mean,dynamic
9,7.82,0.8,0.8,13,0.002,std,dynamic
10,101.19,0.8,0.8,210,0.126,mean,dynamic
10,7.01,0.8,0.8,13,0.002,std,dynamic
11,92.09,0.8,0.8,210,0.126,mean,dynamic
11,7.23,0.8,0.8,13,0.002,std,dynamic
12,82.03,0.8,0.8,210,0.126,mean,dynamic
12,6.39,0.8,0.8,13,0.002,std,dynamic
13,73.66,0.8,0.8,210,0.126,mean,dynamic
13,6.14,0.8,0.8,13,0.002,std,dynamic
14,66.19,0.8,0.8,210,0.126,mean,dynamic
14,6.17,0.8,0.8,13,0.002,std,dynamic
15,59.31,0.8,0.8,210,0.126,mean,dynamic
15,5.36,0.8,0.8,13,0.002,std,dynamic
16,53.09,0.8,0.8,210,0.126,mean,dynamic
16,5.89,0.8,0.8,13,0.002,std,dynamic
17,47.75,0.8,0.8,210,0.126,mean,dynamic
17,6.43,0.8,0.8,13,0.002,std,dynamic
18,43.44,0.8,0.8,210,0.126,mean,dynamic
18,6.75,0.8,0.8,13,0.002,std,dynamic
19,39.16,0.8,0.8,210,0.126,mean,dynamic
19,6.26,0.8,0.8,13,0.002,std,dynamic
20,35.25,0.8,0.8,210,0.126,mean,dynamic
20,5.74,0.8,0.8,13,0.002,std,dynamic
21,31.66,0.8,0.8,210,0.126,mean,dynamic
21,5.74,0.8,0.8,13,0.002,std,dynamic
22,28.34,0.8,0.8,210,0.126,mean,dynamic
22,5.59,0.8,0.8,13,0.002,std,dynamic
23,25.06,0.8,0.8,210,0.126,mean,dynamic
23,5.2,0.8,0.8,13,0.002,std,dynamic
24,22.22,0.8,0.8,210,0.126,mean,dynamic
24,5.21,0.8,0.8,13,0.002,std,dynamic
25,19.97,0.8,0.8,210,0.126,mean,dynamic
25,4.59,0.8,0.8,13,0.002,std,dynamic
26,18.5,0.8,0.8,210,0.126,mean,dynamic
26,4.02,0.8,0.8,13,0.002,std,dynamic
27,16.78,0.8,0.8,210,0.126,mean,dynamic
27,3.79,0.8,0.8,13,0.002,std,dynamic
28,15.06,0.8,0.8,210,0.126,mean,dynamic
28,3.86,0.8,0.8,13,0.002,std,dynamic
29,13.41,0.8,0.8,210,0.126,mean,dynamic
29,3.66,0.8,0.8,13,0.002,std,dynamic
30,12.16,0.8,0.8,210,0.126,mean,dynamic
30,3.55,0.8,0.8,13,0.002,std,dynamic
31,10.81,0.8,0.8,210,0.126,mean,dynamic
31,3.49,0.8,0.8,13,0.002,std,dynamic
32,9.62,0.8,0.8,210,0.126,mean,dynamic
32,2.89,0.8,0.8,13,0.002,std,dynamic
33,8.94,0.8,0.8,210,0.126,mean,dynamic
33,2.98,0.8,0.8,13,0.002,std,dynamic
34,8.03,0.8,0.8,210,0.126,mean,dynamic
34,2.65,0.8,0.8,13,0.002,std,dynamic
35,7.25,0.8,0.8,210,0.126,mean,dynamic
35,2.46,0.8,0.8,13,0.002,std,dynamic
36,6.53,0.8,0.8,210,0.126,mean,dynamic
36,2.34,0.8,0.8,13,0.002,std,dynamic
37,6.0,0.8,0.8,210,0.126,mean,dynamic
37,2.25,0.8,0.8,13,0.002,std,dynamic
38,5.41,0.8,0.8,210,0.126,mean,dynamic
38,1.97,0.8,0.8,13,0.002,std,dynamic
39,4.88,0.8,0.8,210,0.126,mean,dynamic
39,1.83,0.8,0.8,13,0.002,std,dynamic
40,4.28,0.8,0.8,210,0.126,mean,dynamic
40,1.75,0.8,0.8,13,0.002,std,dynamic
41,3.72,0.8,0.8,210,0.126,mean,dynamic
41,1.66,0.8,0.8,13,0.002,std,dynamic
42,3.38,0.8,0.8,210,0.126,mean,dynamic
42,1.54,0.8,0.8,13,0.002,std,dynamic
0,5.0,0.9,0.8,109,0.079,mean,static
0,0.0,0.9,0.8,17,0.002,std,static
1,19.59,0.9,0.8,109,0.079,mean,static
1,3.87,0.9,0.8,17,0.002,std,static
2,62.97,0.9,0.8,109,0.079,mean,static
2,13.26,0.9,0.8,17,0.002,std,static
3,88.91,0.9,0.8,109,0.079,mean,static
3,15.81,0.9,0.8,17,0.002,std,static
4,89.62,0.9,0.8,109,0.079,mean,static
4,15.05,0.9,0.8,17,0.002,std,static
5,82.94,0.9,0.8,109,0.079,mean,static
5,13.79,0.9,0.8,17,0.002,std,static
6,74.31,0.9,0.8,109,0.079,mean,static
6,12.3,0.9,0.8,17,0.002,std,static
7,66.03,0.9,0.8,109,0.079,mean,static
7,10.6,0.9,0.8,17,0.002,std,static
8,57.84,0.9,0.8,109,0.079,mean,static
8,8.97,0.9,0.8,17,0.002,std,static
9,52.16,0.9,0.8,109,0.079,mean,static
9,8.8,0.9,0.8,17,0.002,std,static
10,46.62,0.9,0.8,109,0.079,mean,static
10,8.63,0.9,0.8,17,0.002,std,static
11,42.22,0.9,0.8,109,0.079,mean,static
11,8.33,0.9,0.8,17,0.002,std,static
12,38.94,0.9,0.8,109,0.079,mean,static
12,7.17,0.9,0.8,17,0.002,std,static
13,35.56,0.9,0.8,109,0.079,mean,static
13,6.95,0.9,0.8,17,0.002,std,static
14,32.25,0.9,0.8,109,0.079,mean,static
14,6.26,0.9,0.8,17,0.002,std,static
15,29.12,0.9,0.8,109,0.079,mean,static
15,5.63,0.9,0.8,17,0.002,std,static
16,26.25,0.9,0.8,109,0.079,mean,static
16,5.6,0.9,0.8,17,0.002,std,static
17,23.97,0.9,0.8,109,0.079,mean,static
17,5.34,0.9,0.8,17,0.002,std,static
18,21.56,0.9,0.8,109,0.079,mean,static
18,5.51,0.9,0.8,17,0.002,std,static
19,19.34,0.9,0.8,109,0.079,mean,static
19,5.11,0.9,0.8,17,0.002,std,static
20,17.38,0.9,0.8,109,0.079,mean,static
20,5.19,0.9,0.8,17,0.002,std,static
21,15.62,0.9,0.8,109,0.079,mean,static
21,4.85,0.9,0.8,17,0.002,std,static
22,14.38,0.9,0.8,109,0.079,mean,static
22,4.74,0.9,0.8,17,0.002,std,static
23,12.81,0.9,0.8,109,0.079,mean,static
23,4.16,0.9,0.8,17,0.002,std,static
24,11.56,0.9,0.8,109,0.079,mean,static
24,3.94,0.9,0.8,17,0.002,std,static
25,10.53,0.9,0.8,109,0.079,mean,static
25,3.72,0.9,0.8,17,0.002,std,static
26,9.81,0.9,0.8,109,0.079,mean,static
26,3.44,0.9,0.8,17,0.002,std,static
27,9.09,0.9,0.8,109,0.079,mean,static
27,3.22,0.9,0.8,17,0.002,std,static
28,8.25,0.9,0.8,109,0.079,mean,static
28,2.87,0.9,0.8,17,0.002,std,static
29,7.75,0.9,0.8,109,0.079,mean,static
29,2.81,0.9,0.8,17,0.002,std,static
30,6.94,0.9,0.8,109,0.079,mean,static
30,2.68,0.9,0.8,17,0.002,std,static
31,6.41,0.9,0.8,109,0.079,mean,static
31,2.37,0.9,0.8,17,0.002,std,static
32,5.78,0.9,0.8,109,0.079,mean,static
32,2.12,0.9,0.8,17,0.002,std,static
33,5.22,0.9,0.8,109,0.079,mean,static
33,1.98,0.9,0.8,17,0.002,std,static
34,4.88,0.9,0.8,109,0.079,mean,static
34,1.93,0.9,0.8,17,0.002,std,static
35,4.62,0.9,0.8,109,0.079,mean,static
35,1.87,0.9,0.8,17,0.002,std,static
36,4.22,0.9,0.8,109,0.079,mean,static
36,1.63,0.9,0.8,17,0.002,std,static
37,3.88,0.9,0.8,109,0.079,mean,static
37,1.56,0.9,0.8,17,0.002,std,static
38,3.59,0.9,0.8,109,0.079,mean,static
38,1.52,0.9,0.8,17,0.002,std,static
39,3.16,0.9,0.8,109,0.079,mean,static
39,1.44,0.9,0.8,17,0.002,std,static
40,2.75,0.9,0.8,109,0.079,mean,static
40,1.22,0.9,0.8,17,0.002,std,static
41,2.56,0.9,0.8,109,0.079,mean,static
41,1.17,0.9,0.8,17,0.002,std,static
42,2.41,0.9,0.8,109,0.079,mean,static
42,1.14,0.9,0.8,17,0.002,std,static
43,2.09,0.9,0.8,109,0.079,mean,static
43,1.13,0.9,0.8,17,0.002,std,static
44,1.81,0.9,0.8,109,0.079,mean,static
44,1.04,0.9,0.8,17,0.002,std,static
0,5.0,0.9,0.8,214,0.126,mean,dynamic
0,0.0,0.9,0.8,11,0.002,std,dynamic
1,18.16,0.9,0.8,214,0.126,mean,dynamic
1,3.03,0.9,0.8,11,0.002,std,dynamic
2,49.25,0.9,0.8,214,0.126,mean,dynamic
2,12.0,0.9,0.8,11,0.002,std,dynamic
3,94.69,0.9,0.8,214,0.126,mean,dynamic
3,21.8,0.9,0.8,11,0.002,std,dynamic
4,128.62,0.9,0.8,214,0.126,mean,dynamic
4,21.31,0.9,0.8,11,0.002,std,dynamic
5,143.81,0.9,0.8,214,0.126,mean,dynamic
5,15.97,0.9,0.8,11,0.002,std,dynamic
6,144.22,0.9,0.8,214,0.126,mean,dynamic
6,11.48,0.9,0.8,11,0.002,std,dynamic
7,137.09,0.9,0.8,214,0.126,mean,dynamic
7,8.76,0.9,0.8,11,0.002,std,dynamic
8,125.81,0.9,0.8,214,0.126,mean,dynamic
8,7.91,0.9,0.8,11,0.002,std,dynamic
9,115.44,0.9,0.8,214,0.126,mean,dynamic
9,6.82,0.9,0.8,11,0.002,std,dynamic
10,105.66,0.9,0.8,214,0.126,mean,dynamic
10,7.59,0.9,0.8,11,0.002,std,dynamic
11,95.59,0.9,0.8,214,0.126,mean,dynamic
11,7.16,0.9,0.8,11,0.002,std,dynamic
12,84.97,0.9,0.8,214,0.126,mean,dynamic
12,7.8,0.9,0.8,11,0.002,std,dynamic
13,76.62,0.9,0.8,214,0.126,mean,dynamic
13,7.72,0.9,0.8,11,0.002,std,dynamic
14,69.91,0.9,0.8,214,0.126,mean,dynamic
14,7.69,0.9,0.8,11,0.002,std,dynamic
15,62.62,0.9,0.8,214,0.126,mean,dynamic
15,7.73,0.9,0.8,11,0.002,std,dynamic
16,55.22,0.9,0.8,214,0.126,mean,dynamic
16,7.02,0.9,0.8,11,0.002,std,dynamic
17,49.66,0.9,0.8,214,0.126,mean,dynamic
17,7.6,0.9,0.8,11,0.002,std,dynamic
18,45.38,0.9,0.8,214,0.126,mean,dynamic
18,6.97,0.9,0.8,11,0.002,std,dynamic
19,39.84,0.9,0.8,214,0.126,mean,dynamic
19,6.23,0.9,0.8,11,0.002,std,dynamic
20,35.59,0.9,0.8,214,0.126,mean,dynamic
20,5.72,0.9,0.8,11,0.002,std,dynamic
21,31.38,0.9,0.8,214,0.126,mean,dynamic
21,4.94,0.9,0.8,11,0.002,std,dynamic
22,28.12,0.9,0.8,214,0.126,mean,dynamic
22,4.84,0.9,0.8,11,0.002,std,dynamic
23,25.16,0.9,0.8,214,0.126,mean,dynamic
23,4.58,0.9,0.8,11,0.002,std,dynamic
24,22.44,0.9,0.8,214,0.126,mean,dynamic
24,4.55,0.9,0.8,11,0.002,std,dynamic
25,20.5,0.9,0.8,214,0.126,mean,dynamic
25,4.42,0.9,0.8,11,0.002,std,dynamic
26,18.28,0.9,0.8,214,0.126,mean,dynamic
26,3.98,0.9,0.8,11,0.002,std,dynamic
27,16.81,0.9,0.8,214,0.126,mean,dynamic
27,3.89,0.9,0.8,11,0.002,std,dynamic
28,14.84,0.9,0.8,214,0.126,mean,dynamic
28,3.92,0.9,0.8,11,0.002,std,dynamic
29,13.31,0.9,0.8,214,0.126,mean,dynamic
29,3.82,0.9,0.8,11,0.002,std,dynamic
30,12.09,0.9,0.8,214,0.126,mean,dynamic
30,3.74,0.9,0.8,11,0.002,std,dynamic
31,10.72,0.9,0.8,214,0.126,mean,dynamic
31,3.52,0.9,0.8,11,0.002,std,dynamic
32,9.59,0.9,0.8,214,0.126,mean,dynamic
32,3.03,0.9,0.8,11,0.002,std,dynamic
33,8.62,0.9,0.8,214,0.126,mean,dynamic
33,2.8,0.9,0.8,11,0.002,std,dynamic
34,7.53,0.9,0.8,214,0.126,mean,dynamic
34,2.67,0.9,0.8,11,0.002,std,dynamic
35,6.78,0.9,0.8,214,0.126,mean,dynamic
35,2.7,0.9,0.8,11,0.002,std,dynamic
36,6.12,0.9,0.8,214,0.126,mean,dynamic
36,2.76,0.9,0.8,11,0.002,std,dynamic
37,5.5,0.9,0.8,214,0.126,mean,dynamic
37,2.59,0.9,0.8,11,0.002,std,dynamic
38,4.84,0.9,0.8,214,0.126,mean,dynamic
38,2.53,0.9,0.8,11,0.002,std,dynamic
39,4.5,0.9,0.8,214,0.126,mean,dynamic
39,2.4,0.9,0.8,11,0.002,std,dynamic
40,3.91,0.9,0.8,214,0.126,mean,dynamic
40,2.31,0.9,0.8,11,0.002,std,dynamic
41,3.44,0.9,0.8,214,0.126,mean,dynamic
41,1.97,0.9,0.8,11,0.002,std,dynamic
42,2.94,0.9,0.8,214,0.126,mean,dynamic
42,1.54,0.9,0.8,11,0.002,std,dynamic
43,2.56,0.9,0.8,214,0.126,mean,dynamic
43,1.3,0.9,0.8,11,0.002,std,dynamic
44,2.22,0.9,0.8,214,0.126,mean,dynamic
44,1.22,0.9,0.8,11,0.002,std,dynamic
0,5.0,0.1,0.9,75,0.079,mean,static
0,0.0,0.1,0.9,12,0.002,std,static
1,19.81,0.1,0.9,75,0.079,mean,static
1,3.56,0.1,0.9,12,0.002,std,static
2,52.19,0.1,0.9,75,0.079,mean,static
2,10.55,0.1,0.9,12,0.002,std,static
3,63.59,0.1,0.9,75,0.079,mean,static
3,12.41,0.1,0.9,12,0.002,std,static
4,60.25,0.1,0.9,75,0.079,mean,static
4,12.01,0.1,0.9,12,0.002,std,static
5,55.03,0.1,0.9,75,0.079,mean,static
5,11.12,0.1,0.9,12,0.002,std,static
6,48.25,0.1,0.9,75,0.079,mean,static
6,9.76,0.1,0.9,12,0.002,std,static
7,43.06,0.1,0.9,75,0.079,mean,static
7,8.86,0.1,0.9,12,0.002,std,static
8,39.41,0.1,0.9,75,0.079,mean,static
8,8.15,0.1,0.9,12,0.002,std,static
9,35.22,0.1,0.9,75,0.079,mean,static
9,7.41,0.1,0.9,12,0.002,std,static
10,32.28,0.1,0.9,75,0.079,mean,static
10,7.21,0.1,0.9,12,0.002,std,static
11,29.03,0.1,0.9,75,0.079,mean,static
11,6.44,0.1,0.9,12,0.002,std,static
12,25.47,0.1,0.9,75,0.079,mean,static
12,6.03,0.1,0.9,12,0.002,std,static
13,22.72,0.1,0.9,75,0.079,mean,static
13,5.09,0.1,0.9,12,0.002,std,static
14,19.88,0.1,0.9,75,0.079,mean,static
14,4.57,0.1,0.9,12,0.002,std,static
15,17.44,0.1,0.9,75,0.079,mean,static
15,3.82,0.1,0.9,12,0.002,std,static
16,14.97,0.1,0.9,75,0.079,mean,static
16,3.35,0.1,0.9,12,0.002,std,static
17,13.22,0.1,0.9,75,0.079,mean,static
17,3.47,0.1,0.9,12,0.002,std,static
18,11.34,0.1,0.9,75,0.079,mean,static
18,2.95,0.1,0.9,12,0.002,std,static
19,10.22,0.1,0.9,75,0.079,mean,static
19,2.77,0.1,0.9,12,0.002,std,static
20,9.16,0.1,0.9,75,0.079,mean,static
20,2.49,0.1,0.9,12,0.002,std,static
21,8.09,0.1,0.9,75,0.079,mean,static
21,2.4,0.1,0.9,12,0.002,std,static
22,7.38,0.1,0.9,75,0.079,mean,static
22,2.55,0.1,0.9,12,0.002,std,static
23,6.88,0.1,0.9,75,0.079,mean,static
23,2.39,0.1,0.9,12,0.002,std,static
24,6.25,0.1,0.9,75,0.079,mean,static
24,2.19,0.1,0.9,12,0.002,std,static
25,5.38,0.1,0.9,75,0.079,mean,static
25,2.1,0.1,0.9,12,0.002,std,static
26,4.78,0.1,0.9,75,0.079,mean,static
26,1.83,0.1,0.9,12,0.002,std,static
27,4.47,0.1,0.9,75,0.079,mean,static
27,1.94,0.1,0.9,12,0.002,std,static
28,4.06,0.1,0.9,75,0.079,mean,static
28,1.95,0.1,0.9,12,0.002,std,static
29,3.69,0.1,0.9,75,0.079,mean,static
29,2.01,0.1,0.9,12,0.002,std,static
30,3.41,0.1,0.9,75,0.079,mean,static
30,1.98,0.1,0.9,12,0.002,std,static
31,3.12,0.1,0.9,75,0.079,mean,static
31,1.96,0.1,0.9,12,0.002,std,static
32,2.75,0.1,0.9,75,0.079,mean,static
32,1.79,0.1,0.9,12,0.002,std,static
0,5.0,0.1,0.9,87,0.076,mean,dynamic
0,0.0,0.1,0.9,14,0.002,std,dynamic
1,22.19,0.1,0.9,87,0.076,mean,dynamic
1,3.48,0.1,0.9,14,0.002,std,dynamic
2,53.47,0.1,0.9,87,0.076,mean,dynamic
2,10.54,0.1,0.9,14,0.002,std,dynamic
3,70.5,0.1,0.9,87,0.076,mean,dynamic
3,13.33,0.1,0.9,14,0.002,std,dynamic
4,68.88,0.1,0.9,87,0.076,mean,dynamic
4,12.58,0.1,0.9,14,0.002,std,dynamic
5,63.56,0.1,0.9,87,0.076,mean,dynamic
5,12.47,0.1,0.9,14,0.002,std,dynamic
6,57.03,0.1,0.9,87,0.076,mean,dynamic
6,12.09,0.1,0.9,14,0.002,std,dynamic
7,51.06,0.1,0.9,87,0.076,mean,dynamic
7,11.51,0.1,0.9,14,0.002,std,dynamic
8,45.69,0.1,0.9,87,0.076,mean,dynamic
8,11.15,0.1,0.9,14,0.002,std,dynamic
9,40.34,0.1,0.9,87,0.076,mean,dynamic
9,10.87,0.1,0.9,14,0.002,std,dynamic
10,35.75,0.1,0.9,87,0.076,mean,dynamic
10,9.65,0.1,0.9,14,0.002,std,dynamic
11,32.03,0.1,0.9,87,0.076,mean,dynamic
11,8.63,0.1,0.9,14,0.002,std,dynamic
12,28.28,0.1,0.9,87,0.076,mean,dynamic
12,7.88,0.1,0.9,14,0.002,std,dynamic
13,25.28,0.1,0.9,87,0.076,mean,dynamic
13,7.15,0.1,0.9,14,0.002,std,dynamic
14,22.38,0.1,0.9,87,0.076,mean,dynamic
14,6.65,0.1,0.9,14,0.002,std,dynamic
15,20.06,0.1,0.9,87,0.076,mean,dynamic
15,6.15,0.1,0.9,14,0.002,std,dynamic
16,17.72,0.1,0.9,87,0.076,mean,dynamic
16,5.81,0.1,0.9,14,0.002,std,dynamic
17,15.97,0.1,0.9,87,0.076,mean,dynamic
17,5.32,0.1,0.9,14,0.002,std,dynamic
18,14.47,0.1,0.9,87,0.076,mean,dynamic
18,5.33,0.1,0.9,14,0.002,std,dynamic
19,12.94,0.1,0.9,87,0.076,mean,dynamic
19,4.85,0.1,0.9,14,0.002,std,dynamic
20,11.31,0.1,0.9,87,0.076,mean,dynamic
20,4.16,0.1,0.9,14,0.002,std,dynamic
21,10.0,0.1,0.9,87,0.076,mean,dynamic
21,3.91,0.1,0.9,14,0.002,std,dynamic
22,8.97,0.1,0.9,87,0.076,mean,dynamic
22,3.4,0.1,0.9,14,0.002,std,dynamic
23,8.16,0.1,0.9,87,0.076,mean,dynamic
23,2.98,0.1,0.9,14,0.002,std,dynamic
24,7.38,0.1,0.9,87,0.076,mean,dynamic
24,2.7,0.1,0.9,14,0.002,std,dynamic
25,6.47,0.1,0.9,87,0.076,mean,dynamic
25,2.67,0.1,0.9,14,0.002,std,dynamic
26,5.78,0.1,0.9,87,0.076,mean,dynamic
26,2.48,0.1,0.9,14,0.002,std,dynamic
0,5.0,0.2,0.9,69,0.08,mean,static
0,0.0,0.2,0.9,14,0.002,std,static
1,17.88,0.2,0.9,69,0.08,mean,static
1,3.82,0.2,0.9,14,0.002,std,static
2,47.12,0.2,0.9,69,0.08,mean,static
2,10.84,0.2,0.9,14,0.002,std,static
3,58.72,0.2,0.9,69,0.08,mean,static
3,13.66,0.2,0.9,14,0.002,std,static
4,55.53,0.2,0.9,69,0.08,mean,static
4,11.79,0.2,0.9,14,0.002,std,static
5,49.84,0.2,0.9,69,0.08,mean,static
5,11.3,0.2,0.9,14,0.002,std,static
6,44.88,0.2,0.9,69,0.08,mean,static
6,10.56,0.2,0.9,14,0.002,std,static
7,40.34,0.2,0.9,69,0.08,mean,static
7,9.96,0.2,0.9,14,0.002,std,static
8,36.34,0.2,0.9,69,0.08,mean,static
8,9.02,0.2,0.9,14,0.002,std,static
9,33.0,0.2,0.9,69,0.08,mean,static
9,8.88,0.2,0.9,14,0.002,std,static
10,29.34,0.2,0.9,69,0.08,mean,static
10,7.29,0.2,0.9,14,0.002,std,static
11,26.06,0.2,0.9,69,0.08,mean,static
11,6.29,0.2,0.9,14,0.002,std,static
12,23.88,0.2,0.9,69,0.08,mean,static
12,5.67,0.2,0.9,14,0.002,std,static
13,21.34,0.2,0.9,69,0.08,mean,static
13,4.63,0.2,0.9,14,0.002,std,static
14,18.75,0.2,0.9,69,0.08,mean,static
14,3.85,0.2,0.9,14,0.002,std,static
15,16.75,0.2,0.9,69,0.08,mean,static
15,3.91,0.2,0.9,14,0.002,std,static
16,14.91,0.2,0.9,69,0.08,mean,static
16,3.6,0.2,0.9,14,0.002,std,static
17,13.62,0.2,0.9,69,0.08,mean,static
17,3.62,0.2,0.9,14,0.002,std,static
18,12.25,0.2,0.9,69,0.08,mean,static
18,3.54,0.2,0.9,14,0.002,std,static
19,11.09,0.2,0.9,69,0.08,mean,static
19,3.61,0.2,0.9,14,0.002,std,static
20,10.12,0.2,0.9,69,0.08,mean,static
20,3.35,0.2,0.9,14,0.002,std,static
21,8.94,0.2,0.9,69,0.08,mean,static
21,3.29,0.2,0.9,14,0.002,std,static
22,8.0,0.2,0.9,69,0.08,mean,static
22,2.7,0.2,0.9,14,0.002,std,static
23,7.03,0.2,0.9,69,0.08,mean,static
23,2.59,0.2,0.9,14,0.002,std,static
24,6.5,0.2,0.9,69,0.08,mean,static
24,2.47,0.2,0.9,14,0.002,std,static
25,6.03,0.2,0.9,69,0.08,mean,static
25,2.27,0.2,0.9,14,0.002,std,static
26,5.59,0.2,0.9,69,0.08,mean,static
26,2.13,0.2,0.9,14,0.002,std,static
27,5.0,0.2,0.9,69,0.08,mean,static
27,2.19,0.2,0.9,14,0.002,std,static
28,4.47,0.2,0.9,69,0.08,mean,static
28,2.02,0.2,0.9,14,0.002,std,static
0,5.0,0.2,0.9,98,0.078,mean,dynamic
0,0.0,0.2,0.9,17,0.002,std,dynamic
1,20.0,0.2,0.9,98,0.078,mean,dynamic
1,3.52,0.2,0.9,17,0.002,std,dynamic
2,50.44,0.2,0.9,98,0.078,mean,dynamic
2,11.47,0.2,0.9,17,0.002,std,dynamic
