time,I,pol,r,ar,cc,kind,net_type
12,645.5,0.3,0.1,1302,0.029,mean,static
12,15.81,0.3,0.1,64,0.001,std,static
13,585.56,0.3,0.1,1302,0.029,mean,static
13,14.7,0.3,0.1,64,0.001,std,static
14,527.56,0.3,0.1,1302,0.029,mean,static
14,13.81,0.3,0.1,64,0.001,std,static
15,475.59,0.3,0.1,1302,0.029,mean,static
15,14.77,0.3,0.1,64,0.001,std,static
16,429.34,0.3,0.1,1302,0.029,mean,static
16,15.49,0.3,0.1,64,0.001,std,static
17,386.84,0.3,0.1,1302,0.029,mean,static
17,14.87,0.3,0.1,64,0.001,std,static
18,348.81,0.3,0.1,1302,0.029,mean,static
18,14.13,0.3,0.1,64,0.001,std,static
19,314.59,0.3,0.1,1302,0.029,mean,static
19,12.0,0.3,0.1,64,0.001,std,static
20,283.97,0.3,0.1,1302,0.029,mean,static
20,12.48,0.3,0.1,64,0.001,std,static
21,257.44,0.3,0.1,1302,0.029,mean,static
21,10.87,0.3,0.1,64,0.001,std,static
22,231.19,0.3,0.1,1302,0.029,mean,static
22,10.04,0.3,0.1,64,0.001,std,static
23,207.03,0.3,0.1,1302,0.029,mean,static
23,11.29,0.3,0.1,64,0.001,std,static
24,187.16,0.3,0.1,1302,0.029,mean,static
24,12.45,0.3,0.1,64,0.001,std,static
25,166.56,0.3,0.1,1302,0.029,mean,static
25,11.6,0.3,0.1,64,0.001,std,static
26,150.22,0.3,0.1,1302,0.029,mean,static
26,10.18,0.3,0.1,64,0.001,std,static
27,136.31,0.3,0.1,1302,0.029,mean,static
27,9.31,0.3,0.1,64,0.001,std,static
28,122.31,0.3,0.1,1302,0.029,mean,static
28,9.25,0.3,0.1,64,0.001,std,static
29,110.12,0.3,0.1,1302,0.029,mean,static
29,8.37,0.3,0.1,64,0.001,std,static
30,99.69,0.3,0.1,1302,0.029,mean,static
30,7.72,0.3,0.1,64,0.001,std,static
31,90.34,0.3,0.1,1302,0.029,mean,static
31,6.82,0.3,0.1,64,0.001,std,static
32,81.12,0.3,0.1,1302,0.029,mean,static
32,6.87,0.3,0.1,64,0.001,std,static
33,72.81,0.3,0.1,1302,0.029,mean,static
33,6.52,0.3,0.1,64,0.001,std,static
34,65.06,0.3,0.1,1302,0.029,mean,static
34,6.08,0.3,0.1,64,0.001,std,static
35,58.59,0.3,0.1,1302,0.029,mean,static
35,5.96,0.3,0.1,64,0.001,std,static
36,52.56,0.3,0.1,1302,0.029,mean,static
36,5.09,0.3,0.1,64,0.001,std,static
37,47.66,0.3,0.1,1302,0.029,mean,static
37,5.34,0.3,0.1,64,0.001,std,static
38,42.66,0.3,0.1,1302,0.029,mean,static
38,4.84,0.3,0.1,64,0.001,std,static
39,37.66,0.3,0.1,1302,0.029,mean,static
39,4.72,0.3,0.1,64,0.001,std,static
40,34.38,0.3,0.1,1302,0.029,mean,static
40,4.59,0.3,0.1,64,0.001,std,static
41,31.25,0.3,0.1,1302,0.029,mean,static
41,4.65,0.3,0.1,64,0.001,std,static
42,27.81,0.3,0.1,1302,0.029,mean,static
42,4.4,0.3,0.1,64,0.001,std,static
43,24.72,0.3,0.1,1302,0.029,mean,static
43,4.12,0.3,0.1,64,0.001,std,static
44,22.12,0.3,0.1,1302,0.029,mean,static
44,4.08,0.3,0.1,64,0.001,std,static
45,19.56,0.3,0.1,1302,0.029,mean,static
45,3.84,0.3,0.1,64,0.001,std,static
46,17.62,0.3,0.1,1302,0.029,mean,static
46,3.37,0.3,0.1,64,0.001,std,static
47,15.72,0.3,0.1,1302,0.029,mean,static
47,3.6,0.3,0.1,64,0.001,std,static
48,14.06,0.3,0.1,1302,0.029,mean,static
48,3.46,0.3,0.1,64,0.001,std,static
49,12.81,0.3,0.1,1302,0.029,mean,static
49,3.16,0.3,0.1,64,0.001,std,static
50,11.62,0.3,0.1,1302,0.029,mean,static
50,2.93,0.3,0.1,64,0.001,std,static
51,10.25,0.3,0.1,1302,0.029,mean,static
51,2.72,0.3,0.1,64,0.001,std,static
52,9.0,0.3,0.1,1302,0.029,mean,static
52,2.66,0.3,0.1,64,0.001,std,static
53,7.78,0.3,0.1,1302,0.029,mean,static
53,2.47,0.3,0.1,64,0.001,std,static
54,7.0,0.3,0.1,1302,0.029,mean,static
54,2.54,0.3,0.1,64,0.001,std,static
55,6.31,0.3,0.1,1302,0.029,mean,static
55,2.27,0.3,0.1,64,0.001,std,static
56,5.75,0.3,0.1,1302,0.029,mean,static
56,2.12,0.3,0.1,64,0.001,std,static
57,5.22,0.3,0.1,1302,0.029,mean,static
57,2.0,0.3,0.1,64,0.001,std,static
58,4.66,0.3,0.1,1302,0.029,mean,static
58,1.76,0.3,0.1,64,0.001,std,static
59,4.12,0.3,0.1,1302,0.029,mean,static
59,1.67,0.3,0.1,64,0.001,std,static
60,3.59,0.3,0.1,1302,0.029,mean,static
60,1.73,0.3,0.1,64,0.001,std,static
61,3.28,0.3,0.1,1302,0.029,mean,static
61,1.59,0.3,0.1,64,0.001,std,static
62,3.06,0.3,0.1,1302,0.029,mean,static
62,1.52,0.3,0.1,64,0.001,std,static
63,2.81,0.3,0.1,1302,0.029,mean,static
63,1.49,0.3,0.1,64,0.001,std,static
64,2.56,0.3,0.1,1302,0.029,mean,static
64,1.46,0.3,0.1,64,0.001,std,static
0,5.0,0.3,0.1,1331,0.107,mean,dynamic
0,0.0,0.3,0.1,51,0.021,std,dynamic
1,12.25,0.3,0.1,1331,0.107,mean,dynamic
1,2.51,0.3,0.1,51,0.021,std,dynamic
2,42.72,0.3,0.1,1331,0.107,mean,dynamic
2,19.85,0.3,0.1,51,0.021,std,dynamic
3,155.88,0.3,0.1,1331,0.107,mean,dynamic
3,70.43,0.3,0.1,51,0.021,std,dynamic
4,413.84,0.3,0.1,1331,0.107,mean,dynamic
4,137.6,0.3,0.1,51,0.021,std,dynamic
5,728.09,0.3,0.1,1331,0.107,mean,dynamic
5,145.8,0.3,0.1,51,0.021,std,dynamic
6,918.94,0.3,0.1,1331,0.107,mean,dynamic
6,96.73,0.3,0.1,51,0.021,std,dynamic
7,972.53,0.3,0.1,1331,0.107,mean,dynamic
7,53.43,0.3,0.1,51,0.021,std,dynamic
8,944.53,0.3,0.1,1331,0.107,mean,dynamic
8,30.39,0.3,0.1,51,0.021,std,dynamic
9,880.16,0.3,0.1,1331,0.107,mean,dynamic
9,20.1,0.3,0.1,51,0.021,std,dynamic
10,802.62,0.3,0.1,1331,0.107,mean,dynamic
10,17.92,0.3,0.1,51,0.021,std,dynamic
11,725.25,0.3,0.1,1331,0.107,mean,dynamic
11,17.1,0.3,0.1,51,0.021,std,dynamic
12,655.38,0.3,0.1,1331,0.107,mean,dynamic
12,19.95,0.3,0.1,51,0.021,std,dynamic
13,592.41,0.3,0.1,1331,0.107,mean,dynamic
13,19.72,0.3,0.1,51,0.021,std,dynamic
14,534.66,0.3,0.1,1331,0.107,mean,dynamic
14,17.64,0.3,0.1,51,0.021,std,dynamic
15,483.81,0.3,0.1,1331,0.107,mean,dynamic
15,16.91,0.3,0.1,51,0.021,std,dynamic
16,437.06,0.3,0.1,1331,0.107,mean,dynamic
16,14.97,0.3,0.1,51,0.021,std,dynamic
17,392.69,0.3,0.1,1331,0.107,mean,dynamic
17,14.28,0.3,0.1,51,0.021,std,dynamic
18,355.59,0.3,0.1,1331,0.107,mean,dynamic
18,13.59,0.3,0.1,51,0.021,std,dynamic
19,318.0,0.3,0.1,1331,0.107,mean,dynamic
19,14.78,0.3,0.1,51,0.021,std,dynamic
20,287.47,0.3,0.1,1331,0.107,mean,dynamic
20,13.66,0.3,0.1,51,0.021,std,dynamic
21,258.59,0.3,0.1,1331,0.107,mean,dynamic
21,12.8,0.3,0.1,51,0.021,std,dynamic
22,232.03,0.3,0.1,1331,0.107,mean,dynamic
22,12.06,0.3,0.1,51,0.021,std,dynamic
23,208.53,0.3,0.1,1331,0.107,mean,dynamic
23,13.1,0.3,0.1,51,0.021,std,dynamic
24,187.88,0.3,0.1,1331,0.107,mean,dynamic
24,12.4,0.3,0.1,51,0.021,std,dynamic
25,169.22,0.3,0.1,1331,0.107,mean,dynamic
25,11.67,0.3,0.1,51,0.021,std,dynamic
26,152.72,0.3,0.1,1331,0.107,mean,dynamic
26,12.19,0.3,0.1,51,0.021,std,dynamic
27,137.44,0.3,0.1,1331,0.107,mean,dynamic
27,11.27,0.3,0.1,51,0.021,std,dynamic
28,125.09,0.3,0.1,1331,0.107,mean,dynamic
28,10.54,0.3,0.1,51,0.021,std,dynamic
29,112.53,0.3,0.1,1331,0.107,mean,dynamic
29,9.72,0.3,0.1,51,0.021,std,dynamic
30,101.69,0.3,0.1,1331,0.107,mean,dynamic
30,8.49,0.3,0.1,51,0.021,std,dynamic
31,92.19,0.3,0.1,1331,0.107,mean,dynamic
31,8.89,0.3,0.1,51,0.021,std,dynamic
32,83.25,0.3,0.1,1331,0.107,mean,dynamic
32,8.19,0.3,0.1,51,0.021,std,dynamic
33,75.16,0.3,0.1,1331,0.107,mean,dynamic
33,7.92,0.3,0.1,51,0.021,std,dynamic
34,68.16,0.3,0.1,1331,0.107,mean,dynamic
34,6.97,0.3,0.1,51,0.021,std,dynamic
35,62.19,0.3,0.1,1331,0.107,mean,dynamic
35,6.31,0.3,0.1,51,0.021,std,dynamic
36,55.47,0.3,0.1,1331,0.107,mean,dynamic
36,6.12,0.3,0.1,51,0.021,std,dynamic
37,49.78,0.3,0.1,1331,0.107,mean,dynamic
37,6.26,0.3,0.1,51,0.021,std,dynamic
38,44.97,0.3,0.1,1331,0.107,mean,dynamic
38,6.34,0.3,0.1,51,0.021,std,dynamic
39,40.66,0.3,0.1,1331,0.107,mean,dynamic
39,6.35,0.3,0.1,51,0.021,std,dynamic
40,36.94,0.3,0.1,1331,0.107,mean,dynamic
40,5.97,0.3,0.1,51,0.021,std,dynamic
41,32.72,0.3,0.1,1331,0.107,mean,dynamic
41,5.7,0.3,0.1,51,0.021,std,dynamic
42,29.38,0.3,0.1,1331,0.107,mean,dynamic
42,5.67,0.3,0.1,51,0.021,std,dynamic
43,26.97,0.3,0.1,1331,0.107,mean,dynamic
43,5.17,0.3,0.1,51,0.021,std,dynamic
44,24.03,0.3,0.1,1331,0.107,mean,dynamic
44,5.07,0.3,0.1,51,0.021,std,dynamic
45,21.84,0.3,0.1,1331,0.107,mean,dynamic
45,4.74,0.3,0.1,51,0.021,std,dynamic
46,19.78,0.3,0.1,1331,0.107,mean,dynamic
46,4.51,0.3,0.1,51,0.021,std,dynamic
47,17.47,0.3,0.1,1331,0.107,mean,dynamic
47,4.21,0.3,0.1,51,0.021,std,dynamic
48,15.72,0.3,0.1,1331,0.107,mean,dynamic
48,3.92,0.3,0.1,51,0.021,std,dynamic
49,14.19,0.3,0.1,1331,0.107,mean,dynamic
49,3.44,0.3,0.1,51,0.021,std,dynamic
50,12.94,0.3,0.1,1331,0.107,mean,dynamic
50,2.97,0.3,0.1,51,0.021,std,dynamic
51,11.62,0.3,0.1,1331,0.107,mean,dynamic
51,2.99,0.3,0.1,51,0.021,std,dynamic
52,10.41,0.3,0.1,1331,0.107,mean,dynamic
52,2.79,0.3,0.1,51,0.021,std,dynamic
53,9.62,0.3,0.1,1331,0.107,mean,dynamic
53,2.52,0.3,0.1,51,0.021,std,dynamic
54,8.56,0.3,0.1,1331,0.107,mean,dynamic
54,2.3,0.3,0.1,51,0.021,std,dynamic
55,7.69,0.3,0.1,1331,0.107,mean,dynamic
55,2.2,0.3,0.1,51,0.021,std,dynamic
56,7.06,0.3,0.1,1331,0.107,mean,dynamic
56,1.98,0.3,0.1,51,0.021,std,dynamic
57,6.41,0.3,0.1,1331,0.107,mean,dynamic
57,1.82,0.3,0.1,51,0.021,std,dynamic
58,5.53,0.3,0.1,1331,0.107,mean,dynamic
58,1.73,0.3,0.1,51,0.021,std,dynamic
59,5.03,0.3,0.1,1331,0.107,mean,dynamic
59,1.72,0.3,0.1,51,0.021,std,dynamic
60,4.28,0.3,0.1,1331,0.107,mean,dynamic
60,1.68,0.3,0.1,51,0.021,std,dynamic
61,3.91,0.3,0.1,1331,0.107,mean,dynamic
61,1.47,0.3,0.1,51,0.021,std,dynamic
62,3.44,0.3,0.1,1331,0.107,mean,dynamic
62,1.37,0.3,0.1,51,0.021,std,dynamic
63,3.16,0.3,0.1,1331,0.107,mean,dynamic
63,1.33,0.3,0.1,51,0.021,std,dynamic
64,2.88,0.3,0.1,1331,0.107,mean,dynamic
64,1.29,0.3,0.1,51,0.021,std,dynamic
65,2.66,0.3,0.1,1331,0.107,mean,dynamic
65,1.21,0.3,0.1,51,0.021,std,dynamic
66,2.53,0.3,0.1,1331,0.107,mean,dynamic
66,1.15,0.3,0.1,51,0.021,std,dynamic
67,2.28,0.3,0.1,1331,0.107,mean,dynamic
67,1.01,0.3,0.1,51,0.021,std,dynamic
68,1.97,0.3,0.1,1331,0.107,mean,dynamic
68,1.07,0.3,0.1,51,0.021,std,dynamic
0,5.0,0.4,0.1,1289,0.03,mean,static
0,0.0,0.4,0.1,55,0.001,std,static
1,11.31,0.4,0.1,1289,0.03,mean,static
1,2.9,0.4,0.1,55,0.001,std,static
2,39.03,0.4,0.1,1289,0.03,mean,static
2,16.17,0.4,0.1,55,0.001,std,static
3,122.81,0.4,0.1,1289,0.03,mean,static
3,55.26,0.4,0.1,55,0.001,std,static
4,346.72,0.4,0.1,1289,0.03,mean,static
4,127.61,0.4,0.1,55,0.001,std,static
5,675.94,0.4,0.1,1289,0.03,mean,static
5,147.84,0.4,0.1,55,0.001,std,static
6,897.47,0.4,0.1,1289,0.03,mean,static
6,109.61,0.4,0.1,55,0.001,std,static
7,951.25,0.4,0.1,1289,0.03,mean,static
7,59.35,0.4,0.1,55,0.001,std,static
8,921.19,0.4,0.1,1289,0.03,mean,static
8,32.23,0.4,0.1,55,0.001,std,static
9,853.56,0.4,0.1,1289,0.03,mean,static
9,21.94,0.4,0.1,55,0.001,std,static
10,776.72,0.4,0.1,1289,0.03,mean,static
10,19.34,0.4,0.1,55,0.001,std,static
11,708.84,0.4,0.1,1289,0.03,mean,static
11,19.0,0.4,0.1,55,0.001,std,static
12,646.59,0.4,0.1,1289,0.03,mean,static
12,16.44,0.4,0.1,55,0.001,std,static
13,586.31,0.4,0.1,1289,0.03,mean,static
13,14.76,0.4,0.1,55,0.001,std,static
14,528.47,0.4,0.1,1289,0.03,mean,static
14,16.06,0.4,0.1,55,0.001,std,static
15,475.94,0.4,0.1,1289,0.03,mean,static
15,14.17,0.4,0.1,55,0.001,std,static
16,429.75,0.4,0.1,1289,0.03,mean,static
16,13.07,0.4,0.1,55,0.001,std,static
17,385.53,0.4,0.1,1289,0.03,mean,static
17,11.35,0.4,0.1,55,0.001,std,static
18,346.62,0.4,0.1,1289,0.03,mean,static
18,11.52,0.4,0.1,55,0.001,std,static
19,312.75,0.4,0.1,1289,0.03,mean,static
19,11.23,0.4,0.1,55,0.001,std,static
20,282.25,0.4,0.1,1289,0.03,mean,static
20,11.2,0.4,0.1,55,0.001,std,static
21,256.12,0.4,0.1,1289,0.03,mean,static
21,11.79,0.4,0.1,55,0.001,std,static
22,229.12,0.4,0.1,1289,0.03,mean,static
22,11.61,0.4,0.1,55,0.001,std,static
23,205.97,0.4,0.1,1289,0.03,mean,static
23,12.39,0.4,0.1,55,0.001,std,static
24,184.41,0.4,0.1,1289,0.03,mean,static
24,10.33,0.4,0.1,55,0.001,std,static
25,164.88,0.4,0.1,1289,0.03,mean,static
25,10.23,0.4,0.1,55,0.001,std,static
26,148.5,0.4,0.1,1289,0.03,mean,static
26,9.4,0.4,0.1,55,0.001,std,static
27,134.53,0.4,0.1,1289,0.03,mean,static
27,8.63,0.4,0.1,55,0.001,std,static
28,121.22,0.4,0.1,1289,0.03,mean,static
28,9.16,0.4,0.1,55,0.001,std,static
29,108.91,0.4,0.1,1289,0.03,mean,static
29,9.4,0.4,0.1,55,0.001,std,static
30,99.34,0.4,0.1,1289,0.03,mean,static
30,8.54,0.4,0.1,55,0.001,std,static
31,89.78,0.4,0.1,1289,0.03,mean,static
31,7.99,0.4,0.1,55,0.001,std,static
32,80.38,0.4,0.1,1289,0.03,mean,static
32,8.13,0.4,0.1,55,0.001,std,static
33,72.88,0.4,0.1,1289,0.03,mean,static
33,8.28,0.4,0.1,55,0.001,std,static
34,65.31,0.4,0.1,1289,0.03,mean,static
34,7.25,0.4,0.1,55,0.001,std,static
35,58.12,0.4,0.1,1289,0.03,mean,static
35,7.34,0.4,0.1,55,0.001,std,static
36,52.56,0.4,0.1,1289,0.03,mean,static
36,6.52,0.4,0.1,55,0.001,std,static
37,47.41,0.4,0.1,1289,0.03,mean,static
37,5.58,0.4,0.1,55,0.001,std,static
38,41.91,0.4,0.1,1289,0.03,mean,static
38,5.23,0.4,0.1,55,0.001,std,static
39,37.59,0.4,0.1,1289,0.03,mean,static
39,5.46,0.4,0.1,55,0.001,std,static
40,33.91,0.4,0.1,1289,0.03,mean,static
40,5.29,0.4,0.1,55,0.001,std,static
41,30.34,0.4,0.1,1289,0.03,mean,static
41,4.78,0.4,0.1,55,0.001,std,static
42,26.97,0.4,0.1,1289,0.03,mean,static
42,4.76,0.4,0.1,55,0.001,std,static
43,23.81,0.4,0.1,1289,0.03,mean,static
43,4.52,0.4,0.1,55,0.001,std,static
44,21.69,0.4,0.1,1289,0.03,mean,static
44,4.28,0.4,0.1,55,0.001,std,static
45,19.91,0.4,0.1,1289,0.03,mean,static
45,4.17,0.4,0.1,55,0.001,std,static
46,17.94,0.4,0.1,1289,0.03,mean,static
46,3.72,0.4,0.1,55,0.001,std,static
47,15.62,0.4,0.1,1289,0.03,mean,static
47,3.55,0.4,0.1,55,0.001,std,static
48,13.78,0.4,0.1,1289,0.03,mean,static
48,3.07,0.4,0.1,55,0.001,std,static
49,11.66,0.4,0.1,1289,0.03,mean,static
49,2.94,0.4,0.1,55,0.001,std,static
50,10.09,0.4,0.1,1289,0.03,mean,static
50,2.67,0.4,0.1,55,0.001,std,static
51,9.12,0.4,0.1,1289,0.03,mean,static
51,3.08,0.4,0.1,55,0.001,std,static
52,8.28,0.4,0.1,1289,0.03,mean,static
52,2.97,0.4,0.1,55,0.001,std,static
53,7.31,0.4,0.1,1289,0.03,mean,static
53,2.86,0.4,0.1,55,0.001,std,static
54,6.59,0.4,0.1,1289,0.03,mean,static
54,2.66,0.4,0.1,55,0.001,std,static
55,5.78,0.4,0.1,1289,0.03,mean,static
55,2.41,0.4,0.1,55,0.001,std,static
56,5.34,0.4,0.1,1289,0.03,mean,static
56,2.3,0.4,0.1,55,0.001,std,static
57,4.97,0.4,0.1,1289,0.03,mean,static
57,2.32,0.4,0.1,55,0.001,std,static
58,4.38,0.4,0.1,1289,0.03,mean,static
58,2.03,0.4,0.1,55,0.001,std,static
59,3.94,0.4,0.1,1289,0.03,mean,static
59,1.84,0.4,0.1,55,0.001,std,static
60,3.62,0.4,0.1,1289,0.03,mean,static
60,1.71,0.4,0.1,55,0.001,std,static
61,3.19,0.4,0.1,1289,0.03,mean,static
61,1.57,0.4,0.1,55,0.001,std,static
62,2.94,0.4,0.1,1289,0.03,mean,static
62,1.37,0.4,0.1,55,0.001,std,static
63,2.72,0.4,0.1,1289,0.03,mean,static
63,1.35,0.4,0.1,55,0.001,std,static
64,2.56,0.4,0.1,1289,0.03,mean,static
64,1.3,0.4,0.1,55,0.001,std,static
65,2.34,0.4,0.1,1289,0.03,mean,static
65,1.16,0.4,0.1,55,0.001,std,static
66,2.12,0.4,0.1,1289,0.03,mean,static
66,1.17,0.4,0.1,55,0.001,std,static
0,5.0,0.4,0.1,1334,0.123,mean,dynamic
0,0.0,0.4,0.1,44,0.023,std,dynamic
1,12.44,0.4,0.1,1334,0.123,mean,dynamic
1,3.12,0.4,0.1,44,0.023,std,dynamic
2,42.28,0.4,0.1,1334,0.123,mean,dynamic
2,14.6,0.4,0.1,44,0.023,std,dynamic
3,157.47,0.4,0.1,1334,0.123,mean,dynamic
3,52.65,0.4,0.1,44,0.023,std,dynamic
4,423.0,0.4,0.1,1334,0.123,mean,dynamic
4,112.37,0.4,0.1,44,0.023,std,dynamic
5,742.84,0.4,0.1,1334,0.123,mean,dynamic
5,121.25,0.4,0.1,44,0.023,std,dynamic
6,935.97,0.4,0.1,1334,0.123,mean,dynamic
6,81.38,0.4,0.1,44,0.023,std,dynamic
7,982.84,0.4,0.1,1334,0.123,mean,dynamic
7,44.45,0.4,0.1,44,0.023,std,dynamic
8,949.28,0.4,0.1,1334,0.123,mean,dynamic
8,27.61,0.4,0.1,44,0.023,std,dynamic
9,881.78,0.4,0.1,1334,0.123,mean,dynamic
9,22.86,0.4,0.1,44,0.023,std,dynamic
10,802.5,0.4,0.1,1334,0.123,mean,dynamic
10,19.02,0.4,0.1,44,0.023,std,dynamic
11,727.44,0.4,0.1,1334,0.123,mean,dynamic
11,20.12,0.4,0.1,44,0.023,std,dynamic
12,655.22,0.4,0.1,1334,0.123,mean,dynamic
12,20.01,0.4,0.1,44,0.023,std,dynamic
13,590.88,0.4,0.1,1334,0.123,mean,dynamic
13,19.42,0.4,0.1,44,0.023,std,dynamic
14,534.94,0.4,0.1,1334,0.123,mean,dynamic
14,19.14,0.4,0.1,44,0.023,std,dynamic
15,484.06,0.4,0.1,1334,0.123,mean,dynamic
15,16.94,0.4,0.1,44,0.023,std,dynamic
16,438.06,0.4,0.1,1334,0.123,mean,dynamic
16,17.71,0.4,0.1,44,0.023,std,dynamic
17,395.31,0.4,0.1,1334,0.123,mean,dynamic
17,17.61,0.4,0.1,44,0.023,std,dynamic
18,355.06,0.4,0.1,1334,0.123,mean,dynamic
18,16.05,0.4,0.1,44,0.023,std,dynamic
19,318.66,0.4,0.1,1334,0.123,mean,dynamic
19,14.34,0.4,0.1,44,0.023,std,dynamic
20,285.56,0.4,0.1,1334,0.123,mean,dynamic
20,12.87,0.4,0.1,44,0.023,std,dynamic
21,257.41,0.4,0.1,1334,0.123,mean,dynamic
21,11.51,0.4,0.1,44,0.023,std,dynamic
22,232.28,0.4,0.1,1334,0.123,mean,dynamic
22,12.73,0.4,0.1,44,0.023,std,dynamic
23,207.81,0.4,0.1,1334,0.123,mean,dynamic
23,11.82,0.4,0.1,44,0.023,std,dynamic
24,187.25,0.4,0.1,1334,0.123,mean,dynamic
24,12.12,0.4,0.1,44,0.023,std,dynamic
25,169.28,0.4,0.1,1334,0.123,mean,dynamic
25,12.32,0.4,0.1,44,0.023,std,dynamic
26,152.97,0.4,0.1,1334,0.123,mean,dynamic
26,11.39,0.4,0.1,44,0.023,std,dynamic
27,137.41,0.4,0.1,1334,0.123,mean,dynamic
27,10.93,0.4,0.1,44,0.023,std,dynamic
28,123.19,0.4,0.1,1334,0.123,mean,dynamic
28,11.39,0.4,0.1,44,0.023,std,dynamic
29,111.41,0.4,0.1,1334,0.123,mean,dynamic
29,11.38,0.4,0.1,44,0.023,std,dynamic
30,101.34,0.4,0.1,1334,0.123,mean,dynamic
30,10.31,0.4,0.1,44,0.023,std,dynamic
31,90.78,0.4,0.1,1334,0.123,mean,dynamic
31,10.16,0.4,0.1,44,0.023,std,dynamic
32,81.66,0.4,0.1,1334,0.123,mean,dynamic
32,8.38,0.4,0.1,44,0.023,std,dynamic
33,74.0,0.4,0.1,1334,0.123,mean,dynamic
33,8.54,0.4,0.1,44,0.023,std,dynamic
34,66.91,0.4,0.1,1334,0.123,mean,dynamic
34,8.6,0.4,0.1,44,0.023,std,dynamic
35,60.41,0.4,0.1,1334,0.123,mean,dynamic
35,8.03,0.4,0.1,44,0.023,std,dynamic
36,54.44,0.4,0.1,1334,0.123,mean,dynamic
36,7.64,0.4,0.1,44,0.023,std,dynamic
37,49.03,0.4,0.1,1334,0.123,mean,dynamic
37,7.01,0.4,0.1,44,0.023,std,dynamic
38,43.75,0.4,0.1,1334,0.123,mean,dynamic
38,6.6,0.4,0.1,44,0.023,std,dynamic
39,39.66,0.4,0.1,1334,0.123,mean,dynamic
39,6.18,0.4,0.1,44,0.023,std,dynamic
40,34.84,0.4,0.1,1334,0.123,mean,dynamic
40,6.07,0.4,0.1,44,0.023,std,dynamic
41,31.22,0.4,0.1,1334,0.123,mean,dynamic
41,5.42,0.4,0.1,44,0.023,std,dynamic
42,27.97,0.4,0.1,1334,0.123,mean,dynamic
42,4.75,0.4,0.1,44,0.023,std,dynamic
43,25.16,0.4,0.1,1334,0.123,mean,dynamic
43,4.75,0.4,0.1,44,0.023,std,dynamic
44,22.75,0.4,0.1,1334,0.123,mean,dynamic
44,4.6,0.4,0.1,44,0.023,std,dynamic
45,20.28,0.4,0.1,1334,0.123,mean,dynamic
45,4.13,0.4,0.1,44,0.023,std,dynamic
46,18.28,0.4,0.1,1334,0.123,mean,dynamic
46,3.67,0.4,0.1,44,0.023,std,dynamic
47,16.5,0.4,0.1,1334,0.123,mean,dynamic
47,3.46,0.4,0.1,44,0.023,std,dynamic
48,14.78,0.4,0.1,1334,0.123,mean,dynamic
48,3.24,0.4,0.1,44,0.023,std,dynamic
49,13.09,0.4,0.1,1334,0.123,mean,dynamic
49,3.08,0.4,0.1,44,0.023,std,dynamic
50,11.91,0.4,0.1,1334,0.123,mean,dynamic
50,2.79,0.4,0.1,44,0.023,std,dynamic
51,10.78,0.4,0.1,1334,0.123,mean,dynamic
51,2.48,0.4,0.1,44,0.023,std,dynamic
52,9.62,0.4,0.1,1334,0.123,mean,dynamic
52,2.71,0.4,0.1,44,0.023,std,dynamic
53,8.72,0.4,0.1,1334,0.123,mean,dynamic
53,2.52,0.4,0.1,44,0.023,std,dynamic
54,7.75,0.4,0.1,1334,0.123,mean,dynamic
54,2.32,0.4,0.1,44,0.023,std,dynamic
55,6.94,0.4,0.1,1334,0.123,mean,dynamic
55,2.18,0.4,0.1,44,0.023,std,dynamic
56,6.5,0.4,0.1,1334,0.123,mean,dynamic
56,1.95,0.4,0.1,44,0.023,std,dynamic
57,5.94,0.4,0.1,1334,0.123,mean,dynamic
57,1.92,0.4,0.1,44,0.023,std,dynamic
58,5.34,0.4,0.1,1334,0.123,mean,dynamic
58,1.93,0.4,0.1,44,0.023,std,dynamic
59,4.81,0.4,0.1,1334,0.123,mean,dynamic
59,1.7,0.4,0.1,44,0.023,std,dynamic
60,4.09,0.4,0.1,1334,0.123,mean,dynamic
60,1.63,0.4,0.1,44,0.023,std,dynamic
61,3.72,0.4,0.1,1334,0.123,mean,dynamic
61,1.55,0.4,0.1,44,0.023,std,dynamic
62,3.31,0.4,0.1,1334,0.123,mean,dynamic
62,1.53,0.4,0.1,44,0.023,std,dynamic
63,3.09,0.4,0.1,1334,0.123,mean,dynamic
63,1.47,0.4,0.1,44,0.023,std,dynamic
64,2.84,0.4,0.1,1334,0.123,mean,dynamic
64,1.54,0.4,0.1,44,0.023,std,dynamic
0,5.0,0.5,0.1,1322,0.03,mean,static
0,0.0,0.5,0.1,53,0.002,std,static
1,12.06,0.5,0.1,1322,0.03,mean,static
1,2.88,0.5,0.1,53,0.002,std,static
2,47.5,0.5,0.1,1322,0.03,mean,static
2,21.38,0.5,0.1,53,0.002,std,static
3,156.25,0.5,0.1,1322,0.03,mean,static
3,68.47,0.5,0.1,53,0.002,std,static
4,422.09,0.5,0.1,1322,0.03,mean,static
4,139.99,0.5,0.1,53,0.002,std,static
5,760.12,0.5,0.1,1322,0.03,mean,static
5,134.51,0.5,0.1,53,0.002,std,static
6,951.94,0.5,0.1,1322,0.03,mean,static
6,78.69,0.5,0.1,53,0.002,std,static
7,981.72,0.5,0.1,1322,0.03,mean,static
7,38.29,0.5,0.1,53,0.002,std,static
8,934.81,0.5,0.1,1322,0.03,mean,static
8,24.5,0.5,0.1,53,0.002,std,static
